Actual Time;Measured Time
764.036614;764
765.0356174;765
766.0358463;766
767.0363366;767
768.0367184;768
769.0359094;769
770.0362222;770
771.0366842;771
772.0368274;772
773.0360591;773
774.0364342;774
775.036873;775
776.0369838;776
777.036333;777
778.036455;778
779.0370011;779
780.0371487;780
781.0363605;781
782.036885;782
783.0371323;783
784.0375498;784
785.0366614;785
786.0368651;786
787.0372212;787
788.0377579;788
789.0371744;789
790.0371446;790
791.0374995;791
792.037857;792
793.0368271;793
794.0373215;794
795.0376609;795
796.038019;796
797.0380135;797
798.0379792;798
799.0381304;799
800.0380269;800
801.0380123;801
802.0391814;802
803.0379728;803
804.0380713;804
805.0379252;805
806.0381348;806
807.0383771;807
808.0376018;808
809.0379868;809
810.0383175;810
811.0387013;811
812.0377667;812
813.0379734;813
814.0384631;814
815.0386943;815
816.0379471;816
817.0382579;817
818.0386186;818
819.0389671;819
820.0380655;820
821.0383999;821
822.0393983;822
823.0392395;823
824.038216;824
825.0385674;825
826.039053;826
827.0392743;827
828.0385394;828
829.0394062;829
830.0392091;830
831.0397897;831
832.0386552;832
833.0389937;833
834.0394769;834
835.0398175;835
836.0389837;836
837.0392679;837
838.0396564;838
839.0399833;839
840.0390998;840
841.0394544;841
842.0399076;842
843.0400274;843
844.0392407;844
845.0394603;845
846.0399333;846
847.0402873;847
848.0394003;848
849.0399084;849
850.0402747;850
851.0404554;851
852.0396719;852
853.0400251;853
854.0404162;854
855.0407878;855
856.0399865;856
857.0397915;857
858.0399;858
859.0399055;859
860.0411009;860
861.041072;861
862.0418151;862
863.0411486;863
864.0410606;864
865.0412734;865
866.0411413;866
867.0401955;867
868.0406671;868
869.0412816;869
870.041609;870
871.0405504;871
872.0408074;872
873.0412342;873
874.0415228;874
875.0407235;875
876.041875;876
877.041345;877
878.0417879;878
879.0409515;879
880.0413716;880
881.0417318;881
882.0419478;882
883.0445266;883
884.0414017;884
885.041873;885
886.0421092;886
887.0413316;887
888.0416722;888
889.0424928;889
890.0424241;890
891.0414927;891
892.0418496;892
893.0423697;893
894.0425308;894
895.0416342;895
896.0422519;896
897.042465;897
898.0428301;898
899.0419107;899
900.0422054;900
901.0426208;901
902.0430897;902
903.0422896;903
904.0424404;904
905.0430722;905
906.0433096;906
907.0422487;907
908.0425954;908
909.0430415;909
910.0436648;910
911.0425469;911
912.0428731;912
913.0433508;913
914.0435663;914
915.0426647;915
916.0446634;916
917.0429912;917
918.0431163;918
919.0430819;919
920.0430588;920
921.0430222;921
922.043045;922
923.0432397;923
924.0430611;924
925.0430506;925
926.043031;926
927.0435139;927
928.043856;928
929.0442129;929
930.0434698;930
931.0435671;931
932.0440396;932
933.04435;933
934.0435002;934
935.0438417;935
936.0444553;936
937.0446401;937
938.043839;938
939.0439928;939
940.0444538;940
941.0446842;941
942.0440513;942
943.0450432;943
944.0445977;944
945.0450868;945
946.0442179;946
947.0444021;947
948.0448728;948
949.046169;949
950.0443883;950
951.0446819;951
952.0450365;952
953.0453727;953
954.0446015;954
955.0449555;955
956.0454332;956
957.0456709;957
958.0448295;958
959.0451142;959
960.045463;960
961.0456907;961
962.044902;962
963.0457843;963
964.0456302;964
965.0461056;965
966.0450686;966
967.0455504;967
968.0457834;968
969.0462643;969
970.0454835;970
971.0457437;971
972.0460992;972
973.0465307;973
974.0454952;974
975.0458784;975
976.0465435;976
977.0463225;977
978.0462143;978
979.0462637;979
980.0463631;980
981.0463301;981
982.0463199;982
983.0465488;983
984.0462749;984
985.0462363;985
986.0462158;986
987.0468598;987
988.0470481;988
989.0461465;989
990.0466055;990
991.0469686;991
992.0472022;992
993.0462868;993
994.0467695;994
995.0471317;995
996.0476626;996
997.0467011;997
998.0469779;998
999.0473168;999
1000.047639;1000
1001.04673;1001
1002.047085;1002
1003.04768;1003
1004.047777;1004
1005.046884;1005
1006.047385;1006
1007.047624;1007
1008.047929;1008
1009.047163;1009
1010.047758;1010
1011.047866;1011
1012.048367;1012
1013.047321;1013
1014.047802;1014
1015.048048;1015
1016.048617;1016
1017.047768;1017
1018.048357;1018
1019.048332;1019
1020.048771;1020
1021.047736;1021
1022.04812;1022
1023.048659;1023
1024.049001;1024
1025.048062;1025
1026.048277;1026
1027.048741;1027
1028.049077;1028
1029.048049;1029
1030.049223;1030
1031.048903;1031
1032.049237;1032
1033.048455;1033
1034.04889;1034
1035.049037;1035
1036.048141;1036
1037.049526;1037
1038.0494;1038
1039.049444;1039
1040.049536;1040
1041.049432;1041
1042.049487;1042
1043.049778;1043
1044.049457;1044
1045.049422;1045
1046.049513;1046
1047.049877;1047
1048.048844;1048
1049.049365;1049
1050.051025;1050
1051.050047;1051
1052.049297;1052
1053.049508;1053
1054.050035;1054
1055.050203;1055
1056.04945;1056
1057.049843;1057
1058.050157;1058
1059.050335;1059
1060.049454;1060
1061.049965;1061
1062.050282;1062
1063.050609;1063
1064.049885;1064
1065.050186;1065
1066.050549;1066
1067.050905;1067
1068.0499;1068
1069.050262;1069
1070.050981;1070
1071.051242;1071
1072.050167;1072
1073.050619;1073
1074.050992;1074
1075.05121;1075
1076.050348;1076
1077.050938;1077
1078.051128;1078
1079.051493;1079
1080.050605;1080
1081.050964;1081
1082.051288;1082
1083.051628;1083
1084.050882;1084
1085.051127;1085
1086.051449;1086
1087.051804;1087
1088.0509;1088
1089.051378;1089
1090.051951;1090
1091.050857;1091
1092.051428;1092
1093.051527;1093
1094.051872;1094
1095.051112;1095
1096.051325;1096
1097.05136;1097
1098.05141;1098
1099.051394;1099
1100.051357;1100
1101.051346;1101
1102.051443;1102
1103.051301;1103
1104.052804;1104
1105.052653;1105
1106.05277;1106
1107.051684;1107
1108.052165;1108
1109.052407;1109
1110.053024;1110
1111.051981;1111
1112.052329;1112
1113.052787;1113
1114.053023;1114
1115.052254;1115
1116.052495;1116
1117.053177;1117
1118.05355;1118
1119.052396;1119
1120.052754;1120
1121.053115;1121
1122.053609;1122
1123.052677;1123
1124.053022;1124
1125.053267;1125
1126.053625;1126
1127.052878;1127
1128.053195;1128
1129.05343;1129
1130.053954;1130
1131.053517;1131
1132.053454;1132
1133.0537;1133
1134.054098;1134
1135.053273;1135
1136.053629;1136
1137.053987;1137
1138.054326;1138
1139.053307;1139
1140.053771;1140
1141.054149;1141
1142.053236;1142
1143.053603;1143
1144.054372;1144
1145.056866;1145
1146.053522;1146
1147.053868;1147
1148.054077;1148
1149.054438;1149
1150.053673;1150
1151.054168;1151
1152.054411;1152
1153.054837;1153
1154.053817;1154
1155.054178;1155
1156.054516;1156
1157.054507;1157
1158.054955;1158
1159.054744;1159
1160.054681;1160
1161.054522;1161
1162.054503;1162
1163.054627;1163
1164.054853;1164
1165.05482;1165
1166.054662;1166
1167.055019;1167
1168.055479;1168
1169.05573;1169
1170.054801;1170
1171.056054;1171
1172.05655;1172
1173.055867;1173
1174.054972;1174
1175.055459;1175
1176.055835;1176
1177.056219;1177
1178.055679;1178
1179.055645;1179
1180.0561;1180
1181.05519;1181
1182.055416;1182
1183.055915;1183
1184.057121;1184
1185.056525;1185
1186.055774;1186
1187.056033;1187
1188.056383;1188
1189.055606;1189
1190.05595;1190
1191.056596;1191
1192.056717;1192
1193.056257;1193
1194.05612;1194
1195.056466;1195
1196.05693;1196
1197.05598;1197
1198.056539;1198
1199.056764;1199
1200.056957;1200
1201.056067;1201
1202.056665;1202
1203.056897;1203
1204.057276;1204
1205.056563;1205
1206.056699;1206
1207.05705;1207
1208.057526;1208
1209.056983;1209
1210.05686;1210
1211.057684;1211
1212.057737;1212
1213.056778;1213
1214.057136;1214
1215.057479;1215
1216.057825;1216
1217.057816;1217
1218.057916;1218
1219.05776;1219
1220.057864;1220
1221.057975;1221
1222.057861;1222
1223.057916;1223
1224.058042;1224
1225.058108;1225
1226.057978;1226
1227.058336;1227
1228.057444;1228
1229.057771;1229
1230.058132;1230
1231.059863;1231
1232.057585;1232
1233.05806;1233
1234.058408;1234
1235.058754;1235
1236.057925;1236
1237.058336;1237
1238.058639;1238
1239.05905;1239
1240.058137;1240
1241.058496;1241
1242.058841;1242
1243.059194;1243
1244.058408;1244
1245.058759;1245
1246.059135;1246
1247.059468;1247
1248.05857;1248
1249.059193;1249
1250.05942;1250
1251.06074;1251
1252.059081;1252
1253.059479;1253
1254.0597;1254
1255.05901;1255
1256.059191;1256
1257.059619;1257
1258.059907;1258
1259.060715;1259
1260.059567;1260
1261.059692;1261
1262.060289;1262
1263.059503;1263
1264.059463;1264
1265.060023;1265
1266.06018;1266
1267.059565;1267
1268.059881;1268
1269.060077;1269
1270.060528;1270
1271.059667;1271
1272.060273;1272
1273.060474;1273
1274.060716;1274
1275.059956;1275
1276.060201;1276
1277.060296;1277
1278.060161;1278
1279.060236;1279
1280.060456;1280
1281.060383;1281
1282.060282;1282
1283.060464;1283
1284.060357;1284
1285.060525;1285
1286.060199;1286
1287.061071;1287
1288.061089;1288
1289.061468;1289
1290.060602;1290
1291.060974;1291
1292.061591;1292
1293.061564;1293
1294.060771;1294
1295.06116;1295
1296.061452;1296
1297.061839;1297
1298.060894;1298
1299.061463;1299
1300.061622;1300
1301.061962;1301
1302.061159;1302
1303.061627;1303
1304.062006;1304
1305.062892;1305
1306.061479;1306
1307.061758;1307
1308.062188;1308
1309.0625;1309
1310.061482;1310
1311.062062;1311
1312.062263;1312
1313.062504;1313
1314.061613;1314
1315.06199;1315
1316.062454;1316
1317.0628;1317
1318.061774;1318
1319.062286;1319
1320.062606;1320
1321.062952;1321
1322.061924;1322
1323.062413;1323
1324.062752;1324
1325.061858;1325
1326.062572;1326
1327.063113;1327
1328.063026;1328
1329.062123;1329
1330.062528;1330
1331.062849;1331
1332.063238;1332
1333.06246;1333
